id,user_id,restaurant_id,order_date,order_time,status,subtotal,delivery_fee,discount_amount,order_total,items_count,city
1532,216,31,2024-04-24,15:08:00,completed,40.20,2.87,8.50,34.57,6,San Francisco
1533,160,14,2025-08-03,21:39:00,completed,22.94,6.28,1.68,27.54,4,Boston
1534,83,49,2025-04-06,13:25:00,completed,65.81,4.45,2.32,67.94,3,Los Angeles
1535,37,15,2025-08-29,14:08:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
1536,64,47,2025-01-27,19:43:00,completed,50.81,5.86,9.13,47.54,1,Los Angeles
1537,327,8,2024-06-17,14:33:00,completed,64.51,4.86,7.93,61.44,3,Chicago
1538,64,35,2025-01-30,19:29:00,completed,83.14,6.27,8.64,80.77,3,San Francisco
1539,21,25,2025-05-08,14:07:00,completed,49.52,3.34,8.52,44.34,4,Austin
1540,150,15,2024-06-19,11:05:00,refunded,0.00,0.00,0.00,0.00,0,Boston
1541,309,39,2025-06-04,15:15:00,cancelled,0.00,0.00,0.00,0.00,0,Denver
1542,341,32,2025-05-06,21:27:00,completed,65.22,6.83,3.36,68.69,6,San Francisco
1543,142,17,2024-10-17,18:21:00,completed,79.89,7.42,1.00,86.31,1,Seattle
1544,249,16,2024-08-22,17:14:00,completed,67.26,3.02,9.37,60.91,6,Seattle
1545,250,36,2024-09-13,23:36:00,completed,56.40,7.13,4.59,58.94,5,Denver
1546,56,38,2025-05-08,22:41:00,refunded,0.00,0.00,0.00,0.00,0,Denver
1547,295,7,2023-05-01,22:15:00,completed,67.77,7.02,5.06,69.73,4,Chicago
1548,21,23,2024-10-24,22:28:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
1549,294,34,2023-02-08,16:52:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1550,222,43,2025-07-18,10:13:00,completed,19.79,7.23,1.19,25.83,4,Atlanta
1551,15,47,2024-04-12,23:57:00,completed,78.56,4.22,11.68,71.10,2,Los Angeles
1552,142,29,2025-03-13,10:20:00,completed,91.33,3.82,9.52,85.63,2,Miami
1553,286,50,2025-06-03,18:41:00,completed,47.70,4.24,9.79,42.15,4,Los Angeles
1554,46,22,2023-12-27,19:34:00,completed,79.88,3.64,9.94,73.58,1,Austin
1555,47,41,2024-02-20,15:39:00,completed,31.78,4.41,3.18,33.01,6,Atlanta
1556,249,23,2023-12-12,22:28:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
1557,82,11,2023-11-27,10:07:00,completed,40.98,5.03,7.71,38.30,3,Boston
1558,287,35,2023-07-02,16:39:00,completed,32.70,2.95,7.18,28.47,6,San Francisco
1559,208,17,2023-05-30,21:21:00,completed,47.36,7.11,1.24,53.23,6,Seattle
1560,151,40,2024-08-06,11:20:00,refunded,0.00,0.00,0.00,0.00,0,Denver
1561,227,3,2023-09-09,18:09:00,completed,38.26,4.97,10.00,33.23,2,New York
1562,126,15,2024-03-26,20:51:00,completed,18.92,3.72,0.25,22.39,5,Boston
1563,248,29,2024-02-29,18:35:00,refunded,0.00,0.00,0.00,0.00,0,Miami
1564,99,27,2023-07-10,23:33:00,completed,64.42,6.94,11.75,59.61,6,Miami
1565,134,46,2025-03-26,15:51:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
1566,221,24,2024-01-09,13:20:00,completed,23.70,5.97,3.86,25.81,6,Austin
1567,127,35,2024-08-15,12:06:00,refunded,0.00,0.00,0.00,0.00,0,San Francisco
1568,260,46,2024-05-02,18:20:00,completed,79.15,3.64,4.18,78.61,6,Los Angeles
1569,331,36,2025-04-20,13:29:00,completed,79.91,4.80,5.25,79.46,5,Denver
1570,224,5,2023-06-25,10:35:00,completed,66.12,6.98,5.72,67.38,6,New York
1571,76,5,2024-11-29,15:04:00,refunded,0.00,0.00,0.00,0.00,0,New York
1572,142,37,2023-09-16,21:01:00,completed,54.32,6.02,11.31,49.03,4,Denver
1573,111,43,2024-04-07,14:34:00,completed,40.54,3.66,9.58,34.62,5,Atlanta
1574,209,10,2025-02-23,18:43:00,completed,81.84,7.35,0.64,88.55,3,Chicago
1575,301,8,2025-03-04,11:39:00,completed,48.61,3.31,2.34,49.58,5,Chicago
1576,92,12,2023-01-31,20:59:00,completed,26.84,2.95,11.35,18.44,5,Boston
1577,199,27,2024-01-26,21:30:00,completed,43.40,2.98,4.26,42.12,6,Miami
1578,221,17,2024-05-26,11:11:00,completed,32.84,4.26,7.77,29.33,1,Seattle
1579,174,29,2025-02-08,11:33:00,completed,83.07,2.80,6.69,79.18,6,Miami
1580,192,7,2023-06-22,10:33:00,completed,42.19,4.03,9.60,36.62,5,Chicago
1581,289,24,2025-05-29,11:11:00,completed,63.94,3.41,2.62,64.73,3,Austin
1582,50,44,2025-07-23,12:38:00,completed,31.09,4.70,10.15,25.64,2,Atlanta
1583,260,10,2025-04-13,23:28:00,completed,20.87,5.19,11.50,14.56,1,Chicago
1584,160,19,2023-04-21,15:43:00,completed,56.37,7.00,5.97,57.40,5,Seattle
1585,80,40,2025-07-31,15:29:00,refunded,0.00,0.00,0.00,0.00,0,Denver
1586,281,25,2025-03-13,17:07:00,completed,22.84,3.73,1.70,24.87,4,Austin
1587,97,26,2023-02-12,15:03:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
1588,246,43,2024-12-25,22:53:00,completed,80.74,2.95,7.86,75.83,5,Atlanta
1589,289,37,2024-12-20,18:33:00,completed,58.43,3.50,3.84,58.09,4,Denver
1590,102,19,2025-08-24,20:27:00,completed,45.90,4.95,5.89,44.96,3,Seattle
1591,288,31,2024-09-16,16:19:00,completed,76.19,3.94,8.21,71.92,1,San Francisco
1592,271,3,2023-07-12,11:19:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1593,293,35,2023-06-27,20:20:00,completed,57.54,2.74,3.64,56.64,2,San Francisco
1594,181,35,2023-02-23,23:52:00,completed,50.10,5.04,10.19,44.95,5,San Francisco
1595,190,44,2024-12-16,10:58:00,completed,51.84,3.43,2.66,52.61,3,Atlanta
1596,38,46,2023-07-28,17:13:00,completed,63.36,2.73,4.58,61.51,6,Los Angeles
1597,60,19,2023-01-05,13:42:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
1598,170,12,2024-02-04,23:14:00,completed,80.00,2.72,1.70,81.02,2,Boston
1599,319,43,2023-09-22,16:43:00,completed,81.92,5.63,2.46,85.09,6,Atlanta
1600,140,27,2024-12-07,10:26:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
1601,194,18,2025-05-12,13:52:00,completed,36.75,2.55,8.31,30.99,1,Seattle
1602,230,9,2024-11-09,21:14:00,completed,26.46,3.29,9.49,20.26,1,Chicago
1603,94,35,2023-12-02,12:47:00,completed,68.39,7.15,4.78,70.76,5,San Francisco
1604,147,19,2025-05-26,19:16:00,completed,26.84,6.61,10.61,22.84,1,Seattle
1605,285,32,2023-07-25,12:33:00,refunded,0.00,0.00,0.00,0.00,0,San Francisco
1606,241,31,2023-04-22,11:14:00,completed,46.72,2.92,8.32,41.32,1,San Francisco
1607,124,28,2024-09-22,15:28:00,completed,50.71,6.35,7.95,49.11,5,Miami
1608,97,50,2023-08-04,21:20:00,completed,19.05,3.26,10.31,12.00,3,Los Angeles
1609,90,23,2024-04-18,13:57:00,completed,46.96,3.27,3.50,46.73,1,Austin
1610,116,12,2024-10-04,13:21:00,completed,50.48,6.86,0.83,56.51,2,Boston
1611,309,34,2023-10-22,18:10:00,completed,89.35,2.78,8.22,83.91,4,San Francisco
1612,266,35,2023-01-18,19:46:00,completed,87.03,4.35,1.72,89.66,1,San Francisco
1613,120,1,2024-01-26,10:36:00,completed,46.68,5.33,10.28,41.73,6,New York
1614,19,37,2024-07-12,11:01:00,completed,85.40,7.19,7.74,84.85,3,Denver
1615,316,25,2024-04-05,21:15:00,completed,63.33,4.23,11.86,55.70,4,Austin
1616,246,10,2024-04-10,18:56:00,completed,28.69,5.69,2.09,32.29,4,Chicago
1617,132,11,2024-01-12,21:01:00,completed,40.19,2.71,4.92,37.98,5,Boston
1618,117,26,2023-05-09,23:40:00,completed,87.70,4.61,5.01,87.30,6,Miami
1619,232,29,2024-02-02,17:23:00,completed,67.24,3.17,6.36,64.05,2,Miami
1620,112,46,2023-07-15,19:12:00,refunded,0.00,0.00,0.00,0.00,0,Los Angeles
1621,338,40,2024-01-08,17:35:00,cancelled,0.00,0.00,0.00,0.00,0,Denver
1622,210,24,2024-10-21,14:13:00,completed,52.80,5.21,5.43,52.58,5,Austin
1623,212,4,2023-07-24,13:21:00,completed,29.60,4.42,6.21,27.81,2,New York
1624,227,2,2024-12-11,13:24:00,completed,30.75,7.42,8.17,30.00,2,New York
1625,329,26,2024-08-11,22:51:00,completed,48.44,4.84,10.42,42.86,2,Miami
1626,250,21,2024-09-17,22:39:00,completed,64.48,2.68,1.16,66.00,1,Austin
1627,44,2,2023-01-09,23:55:00,completed,81.09,4.07,10.82,74.34,2,New York
1628,78,14,2023-11-11,23:04:00,completed,85.28,5.42,9.94,80.76,4,Boston
1629,174,46,2023-06-29,14:19:00,completed,59.58,7.00,1.82,64.76,4,Los Angeles
1630,61,35,2025-07-21,19:26:00,completed,58.87,4.85,11.80,51.92,6,San Francisco
1631,128,8,2024-11-10,12:58:00,completed,73.92,3.18,4.57,72.53,4,Chicago
1632,245,11,2025-02-24,10:37:00,completed,78.53,7.15,7.02,78.66,2,Boston
1633,230,2,2024-05-18,20:36:00,completed,43.14,2.93,4.44,41.63,2,New York
1634,70,40,2023-11-04,20:25:00,cancelled,0.00,0.00,0.00,0.00,0,Denver
1635,57,43,2023-07-21,20:20:00,completed,76.67,6.43,4.26,78.84,4,Atlanta
1636,9,40,2025-07-01,19:26:00,refunded,0.00,0.00,0.00,0.00,0,Denver
1637,187,17,2023-07-16,18:17:00,refunded,0.00,0.00,0.00,0.00,0,Seattle
1638,13,32,2023-11-23,12:03:00,completed,69.84,3.82,11.95,61.71,3,San Francisco
1639,21,18,2025-02-06,22:42:00,completed,23.94,5.26,1.57,27.63,5,Seattle
1640,6,48,2024-08-10,10:19:00,completed,84.94,4.40,0.43,88.91,6,Los Angeles
1641,139,45,2024-01-20,15:23:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
1642,218,27,2024-12-25,15:08:00,refunded,0.00,0.00,0.00,0.00,0,Miami
1643,134,36,2023-07-17,17:18:00,completed,85.59,7.09,1.02,91.66,6,Denver
1644,164,33,2025-07-06,11:01:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1645,55,16,2023-03-18,12:23:00,completed,60.32,3.68,1.05,62.95,1,Seattle
1646,5,47,2023-01-14,21:51:00,completed,85.26,2.85,6.99,81.12,4,Los Angeles
1647,324,22,2025-03-15,20:06:00,completed,22.16,3.19,11.02,14.33,1,Austin
1648,96,6,2025-01-05,11:00:00,completed,68.73,3.55,8.60,63.68,4,Chicago
1649,165,41,2024-06-26,13:30:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
1650,254,39,2024-12-24,12:30:00,completed,68.04,6.83,0.74,74.13,2,Denver
1651,260,1,2023-03-23,12:12:00,completed,82.99,5.38,2.27,86.10,1,New York
1652,39,13,2023-07-11,23:20:00,completed,34.85,4.47,10.03,29.29,3,Boston
1653,308,27,2024-06-02,20:18:00,completed,36.57,4.22,2.89,37.90,1,Miami
1654,336,44,2023-09-15,14:48:00,completed,22.56,4.97,10.83,16.70,1,Atlanta
1655,318,49,2025-04-17,16:05:00,completed,84.50,4.73,11.73,77.50,6,Los Angeles
1656,46,21,2024-08-25,22:58:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
1657,349,39,2024-11-25,11:36:00,completed,80.14,4.75,8.91,75.98,4,Denver
1658,190,32,2023-11-04,22:31:00,completed,91.93,3.45,7.05,88.33,1,San Francisco
1659,181,27,2024-04-21,17:20:00,refunded,0.00,0.00,0.00,0.00,0,Miami
1660,207,30,2025-06-08,17:28:00,completed,72.60,4.43,11.40,65.63,2,Miami
1661,163,25,2025-06-10,20:09:00,completed,19.03,6.46,7.94,17.55,2,Austin
1662,78,38,2025-08-26,12:13:00,completed,46.96,3.25,4.05,46.16,1,Denver
1663,255,26,2023-06-12,14:53:00,refunded,0.00,0.00,0.00,0.00,0,Miami
1664,282,18,2023-08-22,13:31:00,completed,54.94,4.68,10.22,49.40,4,Seattle
1665,341,4,2023-12-28,11:04:00,refunded,0.00,0.00,0.00,0.00,0,New York
1666,245,39,2023-10-24,12:15:00,completed,54.57,3.58,5.89,52.26,3,Denver
1667,324,11,2023-12-13,20:19:00,completed,49.75,3.11,1.55,51.31,3,Boston
1668,175,47,2024-01-18,22:44:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
1669,190,37,2024-04-29,11:01:00,completed,48.86,3.55,3.91,48.50,2,Denver
1670,161,41,2025-07-26,17:50:00,completed,43.22,6.47,8.38,41.31,2,Atlanta
1671,165,41,2024-08-09,13:45:00,completed,35.54,6.60,5.86,36.28,4,Atlanta
1672,10,21,2024-06-07,11:24:00,completed,64.15,2.91,5.89,61.17,5,Austin
1673,137,5,2024-04-05,16:49:00,completed,74.98,6.06,4.37,76.67,1,New York
1674,243,16,2023-08-17,20:00:00,completed,79.04,4.91,1.75,82.20,3,Seattle
1675,164,32,2023-11-18,19:56:00,completed,78.99,5.73,11.49,73.23,5,San Francisco
1676,310,8,2023-10-30,21:03:00,completed,32.43,6.49,3.39,35.53,4,Chicago
1677,217,45,2025-04-18,23:00:00,completed,33.11,3.98,0.35,36.74,6,Atlanta
1678,216,6,2024-01-13,17:49:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
1679,76,29,2024-10-02,16:35:00,completed,50.87,4.07,11.24,43.70,4,Miami
1680,142,13,2024-12-24,19:29:00,completed,61.40,4.11,0.20,65.31,1,Boston
1681,168,36,2024-05-03,15:09:00,completed,71.32,5.25,7.55,69.02,6,Denver
1682,166,26,2023-07-02,15:39:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
1683,18,42,2023-10-17,15:36:00,completed,20.91,5.06,8.67,17.30,6,Atlanta
1684,68,32,2023-03-07,11:08:00,completed,56.69,7.20,2.82,61.07,3,San Francisco
1685,183,22,2023-03-25,16:21:00,completed,54.44,5.23,6.30,53.37,6,Austin
1686,203,45,2023-06-08,18:52:00,completed,33.34,3.30,9.15,27.49,3,Atlanta
1687,117,16,2023-02-27,20:43:00,completed,21.88,6.71,2.71,25.88,1,Seattle
1688,22,15,2025-02-15,13:09:00,refunded,0.00,0.00,0.00,0.00,0,Boston
1689,71,33,2023-11-24,15:24:00,completed,67.60,2.60,9.19,61.01,4,San Francisco
1690,13,43,2025-01-01,21:26:00,completed,20.97,5.45,2.51,23.91,5,Atlanta
1691,252,1,2023-12-24,21:05:00,completed,45.24,6.99,1.97,50.26,2,New York
1692,78,35,2023-01-08,20:47:00,completed,37.66,4.37,4.66,37.37,2,San Francisco
1693,312,17,2023-12-09,13:20:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
1694,202,8,2024-10-28,14:28:00,completed,62.65,5.76,6.14,62.27,4,Chicago
1695,105,12,2023-04-26,10:24:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
1696,106,13,2025-02-16,19:47:00,completed,79.64,5.87,10.64,74.87,3,Boston
1697,185,30,2023-02-25,20:40:00,completed,83.88,6.72,2.60,88.00,1,Miami
1698,159,1,2023-08-10,23:11:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1699,106,32,2025-08-27,21:24:00,completed,51.88,4.45,9.05,47.28,4,San Francisco
1700,246,36,2024-09-03,14:50:00,refunded,0.00,0.00,0.00,0.00,0,Denver
1701,128,5,2024-09-23,11:56:00,completed,20.31,2.75,0.13,22.93,3,New York
1702,1,20,2024-03-31,16:46:00,completed,29.80,2.77,2.58,29.99,2,Seattle
1703,217,48,2025-06-16,15:04:00,completed,66.37,3.99,0.42,69.94,1,Los Angeles
1704,155,10,2023-09-27,17:59:00,refunded,0.00,0.00,0.00,0.00,0,Chicago
1705,105,8,2025-07-30,20:47:00,refunded,0.00,0.00,0.00,0.00,0,Chicago
1706,16,31,2023-06-28,10:07:00,completed,35.38,6.85,6.96,35.27,5,San Francisco
1707,140,18,2023-01-24,21:36:00,completed,72.13,3.27,0.78,74.62,6,Seattle
1708,194,2,2023-02-08,17:27:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1709,212,12,2023-01-14,19:57:00,completed,22.66,6.35,3.37,25.64,3,Boston
1710,246,13,2025-04-01,14:01:00,completed,89.28,3.44,8.28,84.44,1,Boston
1711,333,3,2025-06-13,19:53:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1712,287,45,2024-05-15,22:14:00,completed,72.95,3.93,1.06,75.82,3,Atlanta
1713,234,31,2024-07-11,12:23:00,completed,45.47,5.26,1.75,48.98,6,San Francisco
1714,328,23,2024-02-21,12:37:00,completed,52.59,4.24,3.51,53.32,6,Austin
1715,254,44,2024-07-09,16:23:00,refunded,0.00,0.00,0.00,0.00,0,Atlanta
1716,45,39,2023-09-17,12:21:00,refunded,0.00,0.00,0.00,0.00,0,Denver
1717,331,30,2024-04-06,22:34:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
1718,85,3,2023-12-18,18:58:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1719,321,10,2024-09-05,15:34:00,completed,73.11,6.76,6.88,72.99,2,Chicago
1720,203,6,2025-04-23,16:56:00,completed,55.10,2.71,1.25,56.56,1,Chicago
1721,131,36,2024-11-11,12:47:00,completed,70.52,4.17,1.40,73.29,6,Denver
1722,192,36,2025-08-17,16:33:00,completed,47.07,5.39,9.00,43.46,6,Denver
1723,55,15,2024-10-17,20:29:00,completed,69.35,6.27,8.59,67.03,5,Boston
1724,56,32,2023-05-28,11:44:00,refunded,0.00,0.00,0.00,0.00,0,San Francisco
1725,124,49,2024-02-20,14:52:00,completed,65.23,7.26,2.29,70.20,1,Los Angeles
1726,16,19,2023-05-04,13:11:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
1727,349,5,2023-03-10,14:28:00,refunded,0.00,0.00,0.00,0.00,0,New York
1728,217,23,2024-11-08,16:00:00,completed,40.22,4.44,2.50,42.16,4,Austin
1729,318,38,2025-07-30,17:40:00,completed,21.10,4.96,0.38,25.68,3,Denver
1730,180,2,2023-09-19,21:30:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1731,197,49,2024-07-05,22:06:00,completed,61.45,6.90,11.39,56.96,6,Los Angeles
1732,252,2,2024-01-25,10:31:00,completed,24.43,3.76,1.10,27.09,2,New York
1733,324,7,2024-04-10,16:47:00,completed,62.67,4.85,3.87,63.65,5,Chicago
1734,232,14,2024-09-20,16:06:00,completed,27.50,6.81,9.37,24.94,5,Boston
1735,228,5,2024-05-29,12:29:00,completed,59.81,6.51,6.43,59.89,6,New York
1736,25,17,2024-08-22,11:44:00,completed,30.87,4.76,10.24,25.39,1,Seattle
1737,149,39,2023-12-06,16:07:00,completed,89.67,2.88,5.79,86.76,2,Denver
1738,3,25,2025-03-05,21:51:00,completed,31.07,4.38,3.63,31.82,2,Austin
1739,175,44,2024-08-20,23:31:00,completed,50.91,6.00,10.94,45.97,1,Atlanta
1740,85,9,2023-05-16,21:38:00,completed,50.42,4.33,8.39,46.36,1,Chicago
1741,269,45,2024-01-13,20:34:00,completed,53.05,3.89,6.69,50.25,4,Atlanta
1742,35,5,2023-03-31,14:56:00,refunded,0.00,0.00,0.00,0.00,0,New York
1743,184,31,2024-02-15,18:58:00,completed,86.66,3.19,0.29,89.56,1,San Francisco
1744,293,12,2024-11-11,13:28:00,completed,58.40,5.29,5.73,57.96,6,Boston
1745,95,38,2024-02-28,11:35:00,completed,32.98,4.00,8.96,28.02,4,Denver
1746,6,24,2023-03-03,18:50:00,completed,56.82,3.83,6.37,54.28,3,Austin
1747,71,21,2025-07-31,13:55:00,completed,33.80,5.82,5.74,33.88,2,Austin
1748,51,12,2024-02-02,18:40:00,completed,81.54,2.85,8.00,76.39,5,Boston
1749,75,49,2023-03-11,17:32:00,refunded,0.00,0.00,0.00,0.00,0,Los Angeles
1750,38,37,2023-06-18,13:40:00,completed,80.14,4.31,2.70,81.75,3,Denver
1751,209,4,2025-02-09,16:02:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1752,203,2,2023-07-17,20:46:00,refunded,0.00,0.00,0.00,0.00,0,New York
1753,201,29,2024-09-12,23:55:00,completed,85.16,4.90,11.39,78.67,5,Miami
1754,209,42,2025-06-11,22:40:00,completed,62.32,3.94,9.28,56.98,4,Atlanta
1755,308,2,2024-03-03,11:35:00,completed,83.98,3.23,7.70,79.51,3,New York
1756,143,26,2023-10-15,17:41:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
1757,175,20,2025-05-06,18:38:00,completed,40.80,7.24,6.14,41.90,4,Seattle
1758,302,45,2024-07-27,20:38:00,completed,76.15,3.19,4.04,75.30,6,Atlanta
1759,251,22,2024-06-29,18:39:00,completed,36.62,3.84,3.26,37.20,3,Austin
1760,305,33,2023-08-22,15:59:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1761,123,37,2023-07-15,15:19:00,completed,42.79,5.88,3.34,45.33,5,Denver
1762,218,43,2024-11-05,13:49:00,completed,76.23,6.51,8.26,74.48,2,Atlanta
1763,186,46,2024-07-09,18:20:00,completed,52.24,5.10,1.41,55.93,6,Los Angeles
1764,150,41,2023-09-10,13:38:00,completed,79.45,3.42,7.77,75.10,4,Atlanta
1765,192,16,2024-02-06,17:45:00,completed,60.05,5.19,1.76,63.48,5,Seattle
1766,37,17,2023-05-08,16:52:00,completed,47.09,2.83,9.74,40.18,3,Seattle
1767,254,30,2025-08-15,18:37:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
1768,262,37,2024-03-06,13:17:00,completed,49.65,7.41,7.14,49.92,4,Denver
1769,224,25,2023-11-17,11:08:00,completed,44.74,6.51,0.65,50.60,1,Austin
1770,143,7,2024-07-15,18:17:00,completed,25.10,6.22,5.08,26.24,1,Chicago
1771,339,37,2023-03-03,10:07:00,completed,64.20,3.89,5.16,62.93,2,Denver
1772,113,40,2024-09-10,19:48:00,completed,58.89,6.70,1.82,63.77,5,Denver
1773,300,21,2025-02-19,13:10:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
1774,197,14,2024-07-08,19:01:00,refunded,0.00,0.00,0.00,0.00,0,Boston
1775,47,37,2025-01-28,19:17:00,cancelled,0.00,0.00,0.00,0.00,0,Denver
1776,64,7,2023-09-10,23:26:00,completed,52.00,3.33,2.08,53.25,2,Chicago
1777,144,7,2023-01-04,13:42:00,completed,60.89,5.50,4.64,61.75,2,Chicago
1778,119,7,2025-05-17,11:26:00,completed,50.75,6.20,4.61,52.34,5,Chicago
1779,195,2,2024-07-08,22:17:00,completed,67.83,4.68,10.50,62.01,3,New York
1780,165,2,2024-05-26,18:39:00,completed,50.72,3.53,1.73,52.52,1,New York
1781,308,45,2024-11-30,16:10:00,completed,33.33,4.07,4.86,32.54,2,Atlanta
1782,149,15,2024-01-24,19:56:00,completed,19.80,7.18,2.93,24.05,6,Boston
1783,34,29,2024-12-31,22:01:00,completed,43.54,4.40,5.89,42.05,6,Miami
1784,229,28,2023-04-02,16:16:00,completed,37.92,7.06,3.12,41.86,2,Miami
1785,87,15,2025-05-24,19:41:00,completed,57.29,3.48,0.44,60.33,4,Boston
1786,187,4,2025-02-17,13:05:00,completed,29.75,5.58,6.63,28.70,3,New York
1787,41,34,2025-08-12,14:28:00,completed,28.48,4.68,10.45,22.71,2,San Francisco
1788,118,27,2023-11-16,12:33:00,completed,82.51,5.60,6.87,81.24,6,Miami
1789,91,19,2024-07-15,17:27:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
1790,121,2,2025-04-07,13:38:00,completed,22.99,3.01,9.81,16.19,2,New York
1791,274,8,2025-03-08,17:35:00,completed,71.52,3.26,11.19,63.59,2,Chicago
1792,5,21,2025-05-25,12:49:00,completed,78.18,5.00,10.74,72.44,4,Austin
1793,70,11,2023-02-19,17:09:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
1794,124,39,2025-05-04,15:36:00,completed,52.22,4.77,8.52,48.47,6,Denver
1795,128,11,2024-10-17,19:48:00,completed,90.73,3.18,3.45,90.46,5,Boston
1796,251,44,2025-02-11,16:35:00,completed,47.89,5.13,11.55,41.47,5,Atlanta
1797,182,39,2024-08-14,21:53:00,completed,73.62,5.12,4.89,73.85,5,Denver
1798,256,9,2025-04-04,10:13:00,completed,91.61,6.71,1.39,96.93,4,Chicago
1799,196,25,2023-11-03,15:01:00,completed,32.70,2.58,5.23,30.05,6,Austin
1800,76,29,2025-06-04,19:50:00,completed,28.35,6.47,4.76,30.06,2,Miami
1801,9,15,2025-07-14,17:16:00,completed,52.51,4.83,10.59,46.75,4,Boston
1802,67,27,2023-02-22,13:09:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
1803,52,19,2024-01-19,10:22:00,completed,46.61,5.77,5.20,47.18,5,Seattle
1804,151,23,2025-04-20,18:35:00,completed,87.11,6.84,5.75,88.20,3,Austin
1805,170,13,2023-11-14,18:10:00,completed,25.50,6.22,6.74,24.98,1,Boston
1806,13,33,2023-08-12,20:33:00,completed,51.18,4.17,7.36,47.99,3,San Francisco
1807,319,21,2023-10-19,15:03:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
1808,300,8,2025-06-23,17:48:00,completed,74.51,2.68,9.35,67.84,6,Chicago
1809,290,33,2023-03-10,12:59:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1810,170,43,2025-01-01,17:46:00,completed,37.77,3.21,10.98,30.00,1,Atlanta
1811,316,25,2023-10-10,16:14:00,completed,40.42,7.27,2.33,45.36,5,Austin
1812,100,27,2025-03-29,23:56:00,completed,58.48,3.78,10.99,51.27,1,Miami
1813,34,11,2025-05-29,10:16:00,completed,76.24,3.60,10.98,68.86,2,Boston
1814,345,32,2023-04-27,11:42:00,completed,84.56,5.58,11.75,78.39,4,San Francisco
1815,133,37,2024-07-25,18:56:00,cancelled,0.00,0.00,0.00,0.00,0,Denver
1816,170,41,2024-11-11,15:33:00,completed,68.46,6.08,6.24,68.30,3,Atlanta
1817,305,50,2025-07-07,13:14:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
1818,223,31,2023-10-06,15:32:00,completed,89.98,7.46,0.62,96.82,5,San Francisco
1819,154,17,2023-04-20,23:09:00,completed,80.49,3.59,11.47,72.61,4,Seattle
1820,79,7,2024-12-15,18:32:00,completed,72.95,4.60,3.97,73.58,1,Chicago
1821,125,11,2024-09-30,17:59:00,completed,75.35,7.13,0.68,81.80,4,Boston
1822,222,10,2024-02-29,17:01:00,completed,45.41,4.04,5.84,43.61,4,Chicago
1823,203,38,2023-08-08,16:27:00,cancelled,0.00,0.00,0.00,0.00,0,Denver
1824,147,16,2024-09-17,22:10:00,completed,62.25,5.47,10.24,57.48,1,Seattle
1825,43,6,2025-03-26,21:00:00,completed,49.71,6.98,11.21,45.48,6,Chicago
1826,332,10,2023-02-22,10:30:00,completed,27.88,7.42,4.40,30.90,6,Chicago
1827,183,43,2024-08-08,11:02:00,completed,40.92,3.00,11.96,31.96,1,Atlanta
1828,21,40,2023-01-01,23:59:00,completed,30.58,4.45,11.92,23.11,1,Denver
1829,137,38,2023-10-26,19:53:00,completed,79.55,3.92,0.78,82.69,5,Denver
1830,134,11,2024-10-20,22:44:00,completed,54.73,3.62,3.40,54.95,4,Boston
1831,174,43,2023-06-16,21:30:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
1832,184,33,2023-11-10,14:41:00,completed,47.68,6.53,2.82,51.39,3,San Francisco
1833,342,21,2023-08-04,13:29:00,completed,29.49,2.90,7.05,25.34,1,Austin
